"trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"psychophysics","1583","1753076","0.0-32.0-2.59","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","189.70000004768372","","","","77","","","","key","16.666727272730153","683","312.5","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1584","1754981","0.0-33.0","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1903","<p>Well Done !</p><p>Take a minute to rest and then press the spacebar to start the next block.</p><p>DON'T EXIT THE FULL SCREEN MODE</p>","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1585","1757995","0.0-34.0-0.0","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66765000000208","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1586","1758510","0.0-34.0-1.0","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66773333332967","683","312.5","","","","","","","","","","","","","291","1","2","true","","","",""
"psychophysics","1587","1758765","0.0-34.0-2.0","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","252.69999992847443","","","","90","","","","key","16.66599999999938","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1588","1759778","0.0-34.0-0.1","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.664898305085597","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1589","1760297","0.0-34.0-1.1","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66813333333315","683","312.5","","","","","","","","","","","","","291","-1","5","true","","","",""
"psychophysics","1590","1760357","0.0-34.0-2.1","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","54","","","","77","","","","key","16.675666666667286","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1591","1761363","0.0-34.0-0.2","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666186440680807","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1592","1761880","0.0-34.0-1.2","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666400000002856","683","312.5","","","","","","","","","","","","","291","-1","2","true","","","",""
"psychophysics","1593","1762137","0.0-34.0-2.2","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","250.10000002384186","","","","90","","","","key","16.66886666667027","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1594","1763139","0.0-34.0-0.3","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666813559325064","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1595","1763647","0.0-34.0-1.3","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.664517241377578","683","312.5","","","","","","","","","","","","","291","1","0","true","","","",""
"psychophysics","1596","1765279","0.0-34.0-2.3","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1625.5","","","","77","","","","key","16.667185567009753","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1597","1766292","0.0-34.0-0.4","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667033333335226","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1598","1766797","0.0-34.0-1.4","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.669655172411225","683","312.5","","","","","","","","","","","","","291","-1","4","true","","","",""
"psychophysics","1599","1766926","0.0-34.0-2.4","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","122.80000007152557","","","","77","","","","key","16.6641428571394","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1600","1767930","0.0-34.0-0.5","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667254237288418","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1601","1768447","0.0-34.0-1.5","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66469999999584","683","312.5","","","","","","","","","","","","","291","1","6","true","","","",""
"psychophysics","1602","1768458","0.0-34.0-2.5","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","5.5","","","","77","","","","key","NaN","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1603","1769463","0.0-34.0-0.6","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666593220337468","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1604","1769980","0.0-34.0-1.6","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66700000000031","683","312.5","","","","","","","","","","","","","291","1","4","true","","","",""
"psychophysics","1605","1770012","0.0-34.0-2.6","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","25.5","","","","77","","","","key","16.59499999997206","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1606","1771026","0.0-34.0-0.7","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66748333333138","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1607","1771530","0.0-34.0-1.7","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.6661724137897","683","312.5","","","","","","","","","","","","","291","-1","6","true","","","",""
"psychophysics","1608","1771728","0.0-34.0-2.7","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","191.80000007152557","","","","77","","","","key","16.664818181825634","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1609","1772731","0.0-34.0-0.8","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667933333335288","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1610","1773247","0.0-34.0-1.8","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.668310344829386","683","312.5","","","","","","","","","","","","","291","1","3","true","","","",""
"psychophysics","1611","1773302","0.0-34.0-2.8","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","48.39999997615814","","","","77","","","","key","16.666999999977026","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1612","1774313","0.0-34.0-0.9","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66625423729025","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1613","1774831","0.0-34.0-1.9","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66826666666505","683","312.5","","","","","","","","","","","","","291","1","5","true","","","",""
"psychophysics","1614","1776837","0.0-34.0-2.9","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","2000.6999999284744","","","","77","","","","key","16.666991666665613","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1615","1777847","0.0-34.0-0.10","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66720338983035","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1616","1778363","0.0-34.0-1.10","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66996666666431","683","312.5","","","","","","","","","","","","","291","-1","3","true","","","",""
"psychophysics","1617","1778960","0.0-34.0-2.10","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","577.7999999523163","","","","90","","","","key","16.666457142853844","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1618","1779963","0.0-34.0-0.11","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.668084745761007","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1619","1780480","0.0-34.0-1.11","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.668066666663314","683","312.5","","","","","","","","","","","","","291","-1","0","true","","","",""
"psychophysics","1620","1780705","0.0-34.0-2.11","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","216.79999995231628","","","","90","","","","key","16.662000000011176","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1621","1781713","0.0-34.0-0.12","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666745762711674","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1622","1782230","0.0-34.0-1.12","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66553333333383","683","312.5","","","","","","","","","","","","","291","-1","0","true","","","",""
"psychophysics","1623","1782618","0.0-34.0-2.12","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","381.09999990463257","","","","90","","","","key","16.66678260870116","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1624","1783630","0.0-34.0-0.13","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66677966101837","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1625","1784141","0.0-34.0-1.13","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666500000003726","683","312.5","","","","","","","","","","","","","291","-1","6","true","","","",""
"psychophysics","1626","1784285","0.0-34.0-2.13","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","141.60000002384186","","","","77","","","","key","16.66875000001164","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1627","1785297","0.0-34.0-0.14","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666830508472493","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1628","1785810","0.0-34.0-1.14","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666066666669213","683","312.5","","","","","","","","","","","","","291","-1","3","true","","","",""
"psychophysics","1629","1785967","0.0-34.0-2.14","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","152.29999995231628","","","","77","","","","key","16.674666666658595","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1630","1786980","0.0-34.0-0.15","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66618644067686","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1631","1787501","0.0-34.0-1.15","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.664548387097554","683","312.5","","","","","","","","","","","","","291","-1","2","true","","","",""
"psychophysics","1632","1787642","0.0-34.0-2.15","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","137.5","","","","90","","","","key","16.66757142856451","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1633","1788647","0.0-34.0-0.16","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66581355932295","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1634","1789161","0.0-34.0-1.16","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.665333333332093","683","312.5","","","","","","","","","","","","","291","1","3","true","","","",""
"psychophysics","1635","1791004","0.0-34.0-2.16","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1839.8000000715256","","","","77","","","","key","16.666563636362977","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1636","1792013","0.0-34.0-0.17","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666694915253604","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1637","1792525","0.0-34.0-1.17","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.665300000001057","683","312.5","","","","","","","","","","","","","291","1","0","true","","","",""
"psychophysics","1638","1793288","0.0-34.0-2.17","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","760.3999999761581","","","","77","","","","key","16.667533333330518","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1639","1794297","0.0-34.0-0.18","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.665644067797366","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1640","1794811","0.0-34.0-1.18","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66086666667058","683","312.5","","","","","","","","","","","","","291","1","6","true","","","",""
"psychophysics","1641","1794952","0.0-34.0-2.18","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","133.10000002384186","","","","77","","","","key","16.665124999999534","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1642","1795956","0.0-34.0-0.19","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667118644069532","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1643","1796463","0.0-34.0-1.19","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66744827585905","683","312.5","","","","","","","","","","","","","291","-1","5","true","","","",""
"psychophysics","1644","1796651","0.0-34.0-2.19","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","180.89999997615814","","","","77","","","","key","16.665181818185374","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1645","1797663","0.0-34.0-0.20","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667440677965377","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1646","1798180","0.0-34.0-1.20","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666366666664057","683","312.5","","","","","","","","","","","","","291","1","4","true","","","",""
"psychophysics","1647","1798357","0.0-34.0-2.20","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","170.60000002384186","","","","77","","","","key","16.670900000003165","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1648","1799363","0.0-34.0-0.21","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666796610169744","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1649","1799871","0.0-34.0-1.21","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.6696666666617","683","312.5","","","","","","","","","","","","","291","1","5","true","","","",""
"psychophysics","1650","1801691","0.0-34.0-2.21","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1816.3999999761581","","","","77","","","","key","16.66665740740589","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1651","1802697","0.0-34.0-0.22","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66586440677707","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1652","1803213","0.0-34.0-1.22","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666299999994227","683","312.5","","","","","","","","","","","","","291","1","2","true","","","",""
"psychophysics","1653","1803540","0.0-34.0-2.22","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","320.09999990463257","","","","90","","","","key","16.66731578947388","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1654","1804547","0.0-34.0-0.23","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666694915253604","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1655","1805063","0.0-34.0-1.23","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667300000002918","683","312.5","","","","","","","","","","","","","291","-1","4","true","","","",""
"psychophysics","1656","1805189","0.0-34.0-2.23","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","118.89999997615814","","","","77","","","","key","16.66757142856451","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1657","1806197","0.0-34.0-0.24","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666610169492788","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1658","1806714","0.0-34.0-1.24","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.65736666666344","683","312.5","","","","","","","","","","","","","291","-1","2","true","","","",""
"psychophysics","1659","1806889","0.0-34.0-2.24","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","168.29999995231628","","","","90","","","","key","16.665200000000187","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1660","1807896","0.0-34.0-0.25","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666169491525487","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1661","1808413","0.0-34.0-1.25","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.668500000005587","683","312.5","","","","","","","","","","","","","291","-1","0","true","","","",""
"psychophysics","1662","1808902","0.0-34.0-2.25","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","481.3000000715256","","","","77","","","","key","16.666103448277212","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1663","1809913","0.0-34.0-0.26","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66671186440498","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1664","1810429","0.0-34.0-1.26","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666866666660646","683","312.5","","","","","","","","","","","","","291","-1","4","true","","","",""
"psychophysics","1665","1810617","0.0-34.0-2.26","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","179.89999997615814","","","","77","","","","key","16.662909090921115","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1666","1811630","0.0-34.0-0.27","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667423728814","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1667","1812140","0.0-34.0-1.27","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66496666666741","683","312.5","","","","","","","","","","","","","291","-1","3","true","","","",""
"psychophysics","1668","1812193","0.0-34.0-2.27","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","50.39999997615814","","","","77","","","","key","16.664499999955297","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1669","1813197","0.0-34.0-0.28","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667305084746488","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1670","1813708","0.0-34.0-1.28","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66633333333302","683","312.5","","","","","","","","","","","","","291","1","6","true","","","",""
"psychophysics","1671","1813723","0.0-34.0-2.28","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","12.399999976158142","","","","77","","","","key","NaN","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1672","1814730","0.0-34.0-0.29","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666169491525487","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1673","1815243","0.0-34.0-1.29","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.660499999998137","683","312.5","","","","","","","","","","","","","291","1","2","true","","","",""
"psychophysics","1674","1815304","0.0-34.0-2.29","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","58.60000002384186","","","","77","","","","key","16.66766666667536","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1675","1816313","0.0-34.0-0.30","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.669288135595398","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1676","1816820","0.0-34.0-1.30","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667266666664123","683","312.5","","","","","","","","","","","","","291","-1","6","true","","","",""
"psychophysics","1677","1817025","0.0-34.0-2.30","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","203.10000002384186","","","","77","","","","key","16.666272727264598","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1678","1818030","0.0-34.0-0.31","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66623728813493","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1679","1818541","0.0-34.0-1.31","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.670466666668652","683","312.5","","","","","","","","","","","","","291","-1","5","true","","","",""
"psychophysics","1680","1818714","0.0-34.0-2.31","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","169.39999997615814","","","","77","","","","key","16.663555555563008","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1681","1819730","0.0-34.0-0.32","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667033333331347","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1682","1820247","0.0-34.0-1.32","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66679999999857","683","312.5","","","","","","","","","","","","","291","1","4","true","","","",""
"psychophysics","1683","1820407","0.0-34.0-2.32","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","153.29999995231628","","","","77","","","","key","16.666666666666668","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1684","1821414","0.0-34.0-0.33","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.665677966100116","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1685","1821930","0.0-34.0-1.33","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666533333334762","683","312.5","","","","","","","","","","","","","291","1","5","true","","","",""
"psychophysics","1686","1821969","0.0-34.0-2.33","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","31.399999976158142","","","","77","","","","key","16.678500000038184","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1687","1822977","0.0-34.0-0.34","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66554237288123","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1688","1823480","0.0-34.0-1.34","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.668241379308867","683","312.5","","","","","","","","","","","","","291","1","0","true","","","",""
"psychophysics","1689","1823611","0.0-34.0-2.34","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","124.5","","","","90","","","","key","16.65499999999468","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1690","1824615","0.0-34.0-0.35","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66748333333138","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1691","1825127","0.0-34.0-1.35","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.665793103446926","683","312.5","","","","","","","","","","","","","291","1","3","true","","","",""
